user_id#merchant_id,prob
15650#3386,0.03
54618#2080,0.145
54618#3067,0.145
54618#421,0.145
54618#2829,0.145
67236#3626,0.06
89419#1020,0.025
37544#4072,0.035
51589#318,0.08
46559#3670,0.02
95431#78,0.045
95431#2770,0.025
56278#4364,0.01
75930#4103,0.025
92149#4035,0.04
89547#2051,0.015
20135#1028,0.025
80858#4072,0.05
37865#3887,0.015
76728#4493,0.025
69424#4401,0.005
13346#845,0.035
92447#3854,0.28
92447#5,0.28
5796#2459,0.025
83628#4995,0.035
1837#814,0.065
1837#1785,0.525
34288#4819,0.025
56658#823,0.01
20512#1358,0.035
53538#4748,0.035
25514#2210,0.03
65945#4406,0.05
9728#3333,0.03
85761#4377,0.005
2839#4451,0.04
77105#4273,0.015
56409#2409,0.065
62287#2459,0.015
10377#4916,0.05
10377#2463,0.02
89596#1026,0.005
51737#1769,0.04
93302#2685,0.005
50785#2429,0.57
105419#2275,0.02
52373#1994,0.06
52373#2258,0.035
65108#1248,0.015
53857#1073,0.04
53857#3352,0.04
47242#1307,0.01
63214#3356,0.02
50967#3670,0.025
39566#2860,0.03
52536#2258,0.035
47077#3464,0.05
7446#335,0.025
7446#1884,0.02
93782#2642,0.025
10049#4466,0.02
10049#4425,0.58
79375#521,0.035
28841#1112,0.035
85755#4062,0.015
71070#1472,0.04
46204#3965,0.095
51529#3540,0.035
32586#1792,0.01
37908#462,0.015
57006#2614,0.02
58901#716,0.03
68617#658,0.035
33323#4103,0.025
102267#3470,0.535
102267#4982,0.05
38171#2461,0.025
26937#4730,0.04
26937#3670,0.025
26937#716,0.005
63515#2706,0.035
63515#1558,0.025
63515#530,0.005
21648#990,0.02
3754#3762,0.02
85463#2642,0.035
25479#2667,0.025
68306#2861,0.045
68306#3073,0.03
5405#1897,0.05
6833#251,0.03
15365#2385,0.035
37611#3531,0.01
75390#991,0.015
44946#210,0.015
83305#3562,0.01
55391#2268,0.02
55391#845,0.05
55391#3182,0.045
100773#2262,0.03
83424#2454,0.555
39258#2026,0.025
49989#276,0.01
32429#270,0.035
28540#4982,0.03
11209#2459,0.055
72872#2356,0.535
50998#2268,0.01
100182#4103,0.005
102579#3921,0.02
54829#4594,0.035
35696#3465,0.005
17460#1393,0.03
64872#4988,0.025
56469#2533,0.015
22061#530,0.025
45911#1250,0.015
86299#1412,0.015
6524#78,0.025
90976#4547,0.005
90976#1031,0.055
92099#3264,0.025
92099#2522,0.025
25763#530,0.025
51432#2533,0.035
55049#1379,0.025
98502#2450,0.02
97734#2459,0.565
80469#1541,0.52
16170#3160,0.075
45835#199,0.015
92195#3056,0.015
92195#2234,0.05
63732#2078,0.0
1023#850,0.075
1023#2760,0.02
1023#658,0.075
310#2409,0.525
75759#2422,0.02
63857#3071,0.02
63857#3264,0.02
100887#168,0.56
92308#2422,0.05
54116#1769,0.03
54116#658,0.02
3070#3080,0.005
73879#4767,0.025
51510#4772,0.045
79119#823,0.03
85445#4772,0.03
5380#3447,0.02
5380#530,0.02
26545#4594,0.02
97780#3067,0.03
89957#2234,0.04
63264#287,0.01
44765#3576,0.015
38556#3928,0.03
70521#3334,0.045
61011#4730,0.02
53172#850,0.015
15627#4141,0.03
57610#521,0.045
9859#4670,0.02
90189#4939,0.025
24543#845,0.03
24543#2642,0.03
17282#1665,0.57
17282#1973,0.04
98776#4988,0.555
98776#1665,0.015
11823#510,0.025
11823#4632,0.04
61772#4016,0.06
20518#1369,0.035
27725#3168,0.02
80670#1436,0.01
36#3854,0.015
63489#4168,0.015
6863#3217,0.02
59022#1581,0.02
26134#924,0.04
29069#716,0.025
25789#460,0.02
51800#2399,0.025
51800#2806,0.025
51800#3168,0.01
29061#2806,0.035
72721#3782,0.02
33962#4280,0.04
69778#3337,0.025
46004#3067,0.025
76059#1785,0.015
46799#1730,0.02
12129#4072,0.06
31232#2841,0.045
7217#3692,0.035
14692#1857,0.02
53687#1669,0.0
50094#2522,0.025
62930#3576,0.02
72970#4466,0.03
106001#3181,0.025
106001#2138,0.045
105862#844,0.05
105862#2480,0.055
91840#878,0.01
40134#3965,0.075
97653#1360,0.025
84325#3217,0.01
93172#2196,0.045
15523#3735,0.025
15523#2379,0.03
35659#4618,0.04
66981#741,0.04
51669#2829,0.04
51669#1284,0.025
23167#3080,0.02
21625#2459,0.565
73000#1026,0.02
87362#4953,0.01
66011#530,0.065
44489#4703,0.055
44489#3323,0.045
95924#3218,0.06
35257#3465,0.04
23824#3277,0.075
7979#501,0.02
23021#2898,0.525
36740#1811,0.045
36740#2898,0.04
85340#602,0.015
10478#4103,0.03
89912#4982,0.035
89912#4819,0.035
64420#2213,0.005
71862#3160,0.045
21163#604,0.02
32290#4562,0.01
32290#4988,0.01
58261#4568,0.025
93524#979,0.025
96391#1250,0.03
47182#2356,0.04
47182#780,0.025
54329#4335,0.035
76292#3829,0.075
76823#2459,0.025
102433#501,0.02
67475#530,0.02
1927#78,0.02
76836#3082,0.04
73209#1785,0.045
72105#4988,0.015
56829#1811,0.035
59764#2290,0.01
70273#4720,0.035
90985#3337,0.555
4063#1897,0.06
66717#1886,0.07
36151#1096,0.045
32258#3398,0.03
32258#501,0.03
47789#218,0.02
102971#3939,0.02
103005#3748,0.01
86826#4784,0.085
24428#4547,0.02
80189#2988,0.005
100466#1886,0.015
97725#4531,0.05
6141#350,0.03
27669#4085,0.05
41925#2339,0.04
58872#2206,0.005
63238#814,0.055
78304#4435,0.04
41213#2379,0.01
32897#610,0.02
38341#1189,0.04
63427#4326,0.01
105081#2408,0.01
4283#168,0.045
86142#4649,0.025
102379#1324,0.035
5145#2541,0.045
99147#4884,0.02
33398#3978,0.015
29249#2198,0.055
29249#2975,0.035
29249#3901,0.05
35188#4103,0.055
35188#4401,0.03
74020#3854,0.555
84291#3080,0.02
18926#634,0.01
60495#4787,0.025
19027#991,0.04
27510#628,0.025
26822#4103,0.07
104207#3925,0.01
104207#4779,0.015
56157#1581,0.54
46196#251,0.01
46196#3073,0.005
46196#75,0.005
54020#2459,0.025
55695#1581,0.03
48231#814,0.27
48231#3232,0.27
46097#2773,0.015
98172#2426,0.02
103860#3878,0.04
71570#1358,0.02
33644#2220,0.025
54087#1973,0.015
54087#1983,0.005
46725#3818,0.03
6454#3785,0.03
11942#4863,0.075
97956#2130,0.03
26522#3323,0.06
26522#1445,0.01
92821#1581,0.015
96666#2806,0.03
66831#3692,0.03
34884#2420,0.06
29105#1926,0.015
103479#2211,0.03
4447#4562,0.03
11050#1753,0.03
51927#3297,0.01
92004#4290,0.005
105000#3249,0.02
77790#593,0.075
83329#1155,0.045
93647#3218,0.025
63874#4544,0.03
92685#2141,0.52
92685#1283,0.055
92685#2731,0.02
51002#4688,0.045
5863#1482,0.035
93867#1155,0.035
78503#1811,0.055
91323#264,0.015
10958#2210,0.025
72683#3067,0.03
72683#318,0.52
72683#2173,0.035
77322#4873,0.025
77322#3080,0.03
72177#2454,0.03
6527#4621,0.02
6527#2614,0.025
6527#2930,0.02
54723#2370,0.035
56877#451,0.04
33818#4349,0.015
77277#4863,0.025
86099#4401,0.05
28569#2315,0.025
86641#2446,0.181666666667
86641#2182,0.181666666667
86641#4721,0.02
86641#952,0.181666666667
10726#1579,0.035
10726#4595,0.035
3931#4103,0.03
43513#2979,0.005
27492#3067,0.015
27492#3579,0.015
27492#1811,0.05
11473#368,0.03
91237#3285,0.015
54604#1950,0.03
51230#2142,0.025
17408#4822,0.035
41797#2809,0.02
95144#3965,0.04
95860#270,0.035
72012#3333,0.035
72012#3879,0.03
72012#2915,0.035
101815#2234,0.03
51114#3670,0.055
80761#289,0.04
8643#1940,0.55
96663#251,0.02
96663#2262,0.09
41216#4656,0.03
30246#2618,0.04
30246#2667,0.04
47883#289,0.025
87027#335,0.0
35865#3292,0.035
96517#4723,0.03
82075#4216,0.03
104925#4005,0.055
29363#2584,0.025
29605#4072,0.025
45232#1785,0.055
50208#2775,0.03
102446#3080,0.03
25904#1916,0.02
44976#4613,0.015
52818#3464,0.035
62968#2309,0.025
92222#1020,0.035
103401#3351,0.035
45854#421,0.025
38573#4550,0.045
38573#2603,0.04
22501#3483,0.03
101872#1581,0.01
60465#1307,0.03
60465#4005,0.025
67195#1698,0.535
94039#1886,0.53
33295#2117,0.01
33295#1020,0.54
72748#1857,0.025
72748#3965,0.025
9564#81,0.015
45944#2402,0.05
41788#1246,0.03
92711#2626,0.05
101655#1396,0.015
85130#1785,0.53
77589#1155,0.015
39430#750,0.025
89412#1189,0.02
60447#129,0.065
74351#2018,0.045
83465#4917,0.02
84763#833,0.04
84763#649,0.04
84763#4562,0.06
21806#3470,0.015
57392#716,0.015
57392#2353,0.015
96613#2243,0.025
69913#458,0.035
69913#2480,0.045
69913#3968,0.025
14818#530,0.095
17818#3576,0.02
51194#81,0.035
39400#4703,0.045
68191#1629,0.025
47842#2324,0.02
26533#962,0.055
76982#4335,0.04
36757#2480,0.035
4405#689,0.525
52553#502,0.035
65807#3714,0.035
59121#4141,0.53
75416#4064,0.04
40289#4881,0.05
40289#4335,0.02
42064#4590,0.07
42064#1811,0.03
42064#1149,0.035
42064#2829,0.03
70661#251,0.015
82470#4103,0.03
82470#168,0.025
74877#1811,0.08
1129#661,0.05
1129#3517,0.025
1129#2904,0.025
1129#421,0.55
12193#4631,0.015
5647#458,0.03
27480#3529,0.54
27480#4670,0.02
83878#3800,0.01
56902#1663,0.035
13474#3670,0.005
60085#2302,0.02
60085#2459,0.015
102148#318,0.015
39808#2615,0.025
23884#4452,0.04
78633#604,0.03
76064#3594,0.015
76064#3816,0.05
33466#4335,0.015
47766#4780,0.535
102793#3892,0.015
43668#3780,0.196666666667
40311#2138,0.025
17492#1648,0.05
6582#1535,0.025
25333#530,0.025
58991#650,0.04
45253#4306,0.03
33555#4709,0.025
21882#3529,0.02
8333#3818,0.03
60425#1581,0.04
22694#4594,0.03
54289#248,0.025
32391#3938,0.02
99520#2135,0.545
24735#3758,0.05
87393#3326,0.525
95419#2356,0.04
95419#1284,0.09
27567#2290,0.035
6376#1472,0.035
57713#4085,0.02
99764#4428,0.03
20696#3965,0.04
63706#4592,0.025
98438#2780,0.035
62770#538,0.015
101622#351,0.005
101622#2127,0.015
19587#2780,0.04
95291#4995,0.035
13488#2980,0.05
13488#2988,0.025
19145#749,0.025
65157#1472,0.055
24176#4517,0.02
105709#1576,0.025
105709#521,0.02
13497#3082,0.07
19439#2131,0.03
67710#4335,0.025
42653#4881,0.035
53319#1811,0.04
2439#1307,0.04
92704#3940,0.045
21039#4762,0.015
18411#244,0.54
50514#3464,0.025
50514#501,0.02
856#2459,0.07
33321#1581,0.03
1378#3464,0.035
33897#4130,0.025
89487#2809,0.015
89487#1633,0.015
89487#3100,0.015
44419#1396,0.04
50724#6,0.05
43188#2290,0.015
64663#4634,0.03
38414#3540,0.055
50043#2459,0.015
52147#4531,0.05
48869#1197,0.03
76460#1785,0.515
77432#1766,0.025
8930#3962,0.02
8930#2805,0.025
10404#2855,0.025
55748#3362,0.025
13396#2414,0.015
13396#3965,0.02
42159#3785,0.01
42159#4982,0.005
42159#2450,0.01
42159#1146,0.025
54328#1180,0.025
49109#4919,0.03
86474#3056,0.045
86474#912,0.05
71771#4863,0.1
96465#3362,0.015
64026#2422,0.02
21260#814,0.035
21260#2480,0.065
98155#3685,0.01
98155#2904,0.005
26859#2127,0.02
101252#3438,0.045
15578#4072,0.03
59497#2502,0.02
11449#3559,0.04
44098#3617,0.01
44098#3080,0.01
67556#2181,0.53
27642#729,0.26
99834#3063,0.0
96711#1155,0.035
96711#144,0.03
70907#3442,0.3
70907#294,0.3
70907#4218,0.01
70907#2290,0.015
16925#491,0.045
30813#2598,0.035
104240#4460,0.02
73965#1897,0.515
93426#294,0.065
24339#3548,0.03
33536#2165,0.005
44337#1031,0.575
4588#195,0.055
37096#2088,0.015
81319#501,0.03
24452#2041,0.03
100824#4430,0.025
32987#3540,0.025
74594#4161,0.05
42358#4330,0.025
39727#1731,0.03
25073#648,0.06
28693#4306,0.005
62123#270,0.05
62123#3464,0.04
30537#1652,0.035
75877#1897,0.035
88855#1857,0.045
88855#3470,0.05
6126#4005,0.04
40859#3082,0.53
7920#4870,0.005
56684#1897,0.035
36167#4942,0.025
12506#3464,0.015
44068#2982,0.025
44068#2603,0.025
17491#501,0.02
49205#2806,0.035
100257#2328,0.04
86285#2829,0.015
85945#850,0.045
670#3470,0.035
37516#1477,0.025
29173#982,0.035
29173#2815,0.035
29173#2459,0.035
94110#3576,0.045
14079#1019,0.535
90652#4469,0.015
14359#2356,0.555
72840#2642,0.04
86656#4104,0.045
54394#4987,0.035
54394#3968,0.02
54394#265,0.02
86819#4688,0.01
95102#3478,0.035
82474#597,0.03
55298#1046,0.04
33165#4345,0.56
62309#1886,0.035
72665#1753,0.055
72665#2888,0.295
72665#4712,0.295
81080#1149,0.02
53504#4280,0.02
87727#3517,0.025
25317#4598,0.02
78506#632,0.025
78506#2459,0.03
105034#2502,0.04
88833#3393,0.06
86850#4656,0.035
66879#1897,0.04
47620#1149,0.02
44147#471,0.58
44147#2459,0.01
44147#1940,0.01
44147#3331,0.045
74779#1119,0.025
22609#596,0.03
85620#872,0.02
44320#361,0.015
58691#4696,0.065
7490#4072,0.035
7490#5,0.02
7490#1397,0.025
14812#335,0.03
68463#4875,0.045
75025#977,0.035
4538#2548,0.02
32250#1245,0.025
16088#1996,0.03
17128#658,0.035
62586#1297,0.03
16375#814,0.025
51119#1811,0.06
91332#3275,0.025
91332#1897,0.045
91332#3830,0.04
94864#618,0.04
61311#2780,0.03
54433#4859,0.07
8485#2835,0.04
57511#2315,0.035
21415#2643,0.01
29322#2591,0.005
51276#1811,0.54
104949#4133,0.035
26497#2715,0.03
105629#2041,0.55
14689#2454,0.015
39317#2409,0.02
46609#3131,0.015
77875#4103,0.03
77875#1031,0.515
26245#1541,0.535
46833#2402,0.02
46833#2182,0.06
85840#3063,0.04
105152#2613,0.035
64358#168,0.06
80510#3571,0.02
80510#3576,0.035
51803#1907,0.04
51803#1324,0.04
51803#415,0.03
15548#501,0.04
82319#2548,0.025
49104#4401,0.02
14428#2867,0.03
65786#1472,0.545
11177#4775,0.02
40167#1886,0.02
49022#521,0.54
15771#833,0.005
99398#3464,0.03
99398#94,0.03
68033#4890,0.015
57104#451,0.52
19623#3529,0.535
24404#3042,0.025
24404#2667,0.065
88766#4688,0.025
59120#3803,0.035
59120#3718,0.015
85952#79,0.015
51640#4452,0.025
62168#1307,0.035
18671#2459,0.025
3482#1769,0.02
72572#3956,0.515
60725#1053,0.025
60725#2127,0.025
60725#3067,0.52
64202#4086,0.02
70851#2884,0.015
10562#3887,0.54
33871#3264,0.02
49050#1811,0.07
75601#4103,0.035
12605#3014,0.025
26408#1245,0.035
26408#1897,0.03
38777#210,0.04
42454#4843,0.035
42454#78,0.055
19369#1769,0.025
99442#2171,0.015
43083#2770,0.055
86857#3143,0.03
72308#1886,0.01
77760#3555,0.025
18106#3670,0.07
104511#1245,0.045
104511#3171,0.05
58397#4072,0.02
56435#4103,0.02
56435#3462,0.015
10696#3337,0.005
59783#3854,0.01
59783#2541,0.045
1216#3337,0.01
102816#3362,0.03
39932#814,0.045
970#2483,0.03
970#4594,0.015
48779#3782,0.03
41067#1037,0.065
72302#4435,0.005
97340#3966,0.025
97340#922,0.025
90927#3014,0.045
52477#4476,0.545
36253#3859,0.015
47390#814,0.055
47390#1769,0.015
13359#94,0.02
37413#4247,0.065
101699#2815,0.515
101699#301,0.015
47640#1498,0.045
70065#4161,0.52
105272#2402,0.025
95090#3462,0.055
11238#2567,0.015
94414#4306,0.015
93645#3285,0.51
61590#3818,0.02
51732#1897,0.02
13394#1255,0.02
40014#210,0.045
34082#3879,0.04
81232#2642,0.015
2631#4103,0.025
2631#3587,0.03
73029#4810,0.03
90470#2459,0.02
20284#3879,0.045
66311#4103,0.525
100556#715,0.035
65473#4383,0.03
29108#828,0.015
29108#3928,0.53
81982#1669,0.025
14882#3901,0.01
50273#3474,0.015
86523#4401,0.035
85254#2409,0.05
28286#3094,0.525
11755#2409,0.02
43763#3857,0.01
66695#3859,0.065
105211#4103,0.02
61410#1520,0.035
52956#2108,0.055
24375#2290,0.045
24375#4192,0.015
70839#3249,0.015
85758#1019,0.02
38705#147,0.03
102865#3067,0.055
89118#3962,0.03
6584#701,0.03
103733#1031,0.05
72737#1624,0.015
46234#3879,0.01
15156#4216,0.035
53286#1897,0.04
53286#3100,0.035
47472#2674,0.015
47609#276,0.025
18152#3637,0.03
11702#4964,0.04
31720#31,0.03
47430#3456,0.03
89165#443,0.0
53941#1356,0.02
61002#1284,0.015
103989#2927,0.045
88576#251,0.025
88576#3587,0.035
88576#1155,0.065
88576#4004,0.035
23728#1851,0.015
26493#2171,0.025
97380#4271,0.025
66787#1399,0.045
22597#4590,0.04
22597#4209,0.01
72153#3994,0.005
69852#187,0.045
69852#3818,0.05
36173#3463,0.035
36173#4401,0.045
33336#24,0.015
91160#2426,0.04
92200#1472,0.01
36526#4863,0.065
4506#3925,0.035
40645#3854,0.025
76893#421,0.04
58069#4005,0.025
34597#2618,0.015
87189#1623,0.015
67664#4755,0.01
64045#4870,0.025
90955#3438,0.035
56526#1031,0.07
22878#2867,0.015
60407#991,0.02
60407#598,0.02
93143#351,0.035
16916#4886,0.03
61923#3333,0.06
65112#3464,0.02
5165#3879,0.02
32744#1284,0.025
32744#1046,0.025
90580#3249,0.045
86685#187,0.02
4885#82,0.015
4885#3879,0.015
53264#3333,0.03
66109#318,0.03
92571#3246,0.525
7515#3859,0.025
22098#1363,0.025
35317#1897,0.045
35317#2175,0.05
37341#4095,0.045
37341#4104,0.045
37341#3333,0.015
49066#1897,0.02
101184#4288,0.035
101184#2171,0.025
45191#4594,0.03
16544#661,0.04
87735#2426,0.035
13921#1046,0.03
39999#4161,0.02
20965#4594,0.035
20965#3464,0.03
12303#3692,0.005
37021#3218,0.045
26281#3331,0.52
63319#2884,0.015
50615#3465,0.03
50615#3546,0.03
24561#1558,0.01
34757#1393,0.05
91124#616,0.02
13928#2541,0.04
39034#4493,0.03
66021#3928,0.04
57068#2454,0.015
18777#373,0.03
18777#3155,0.025
51192#4688,0.103333333333
96271#210,0.03
18726#2809,0.025
61661#1180,0.005
97470#2548,0.05
1082#3317,0.055
27178#328,0.035
32601#939,0.025
32601#2518,0.015
95558#3030,0.025
39865#2775,0.01
62032#1245,0.03
62032#2731,0.03
62032#3123,0.03
101696#255,0.02
104534#168,0.06
97847#270,0.035
97847#2459,0.015
18374#81,0.025
71322#3670,0.045
103716#4290,0.025
103716#4497,0.02
71496#3807,0.045
75599#1250,0.04
75599#2184,0.045
62208#2589,0.015
18754#1245,0.005
102711#501,0.03
32012#2262,0.045
54981#1616,0.025
92622#2213,0.04
29514#4020,0.035
29514#2548,0.035
83509#635,0.02
70893#2366,0.045
12737#1307,0.025
47876#634,0.03
79707#4784,0.03
101075#3464,0.02
5721#2450,0.025
103038#4053,0.015
103038#2054,0.015
41785#3892,0.035
48119#4953,0.02
5456#1243,0.04
78735#210,0.035
95236#3612,0.55
37520#3928,0.055
79997#179,0.545
44723#3807,0.01
44723#4594,0.03
62424#3341,0.01
103914#3898,0.03
96166#2198,0.055
96166#4873,0.055
78582#4000,0.02
17036#2354,0.015
95069#210,0.045
105317#2484,0.03
70252#270,0.05
27821#4072,0.08
34960#759,0.025
1990#823,0.04
59167#2820,0.04
59167#1960,0.075
24088#4990,0.035
68133#3898,0.035
49614#823,0.035
49614#1798,0.025
50109#1897,0.53
23942#318,0.05
27927#397,0.52
27927#1897,0.55
27927#4673,0.015
51191#2131,0.02
49374#3617,0.035
93428#4594,0.025
63163#596,0.04
20084#4660,0.02
25433#878,0.03
12212#1526,0.015
73742#2615,0.08
73742#998,0.02
53809#2680,0.295
53809#1155,0.295
18341#901,0.03
51465#4161,0.07
31077#3100,0.03
31077#3994,0.025
67185#499,0.025
92397#3838,0.03
21931#4594,0.045
15413#127,0.015
102215#317,0.035
84616#4817,0.01
84616#4725,0.02
42362#2422,0.035
43330#3333,0.045
91850#4072,0.03
40682#3123,0.03
59853#3218,0.55
99543#2815,0.03
80410#4863,0.055
96090#1907,0.045
85958#1793,0.02
85958#1769,0.02
50548#749,0.015
22277#2618,0.04
24833#3071,0.05
24833#4072,0.015
74044#2429,0.025
74044#3517,0.07
87667#2988,0.015
74551#4103,0.015
98663#2548,0.03
98663#2694,0.525
21025#2459,0.025
21025#4072,0.03
21695#642,0.045
71038#2459,0.04
78952#1811,0.065
61468#3056,0.035
8182#3123,0.02
91886#1561,0.02
91886#460,0.02
63213#3042,0.035
101895#3160,0.02
45174#3438,0.045
8736#3670,0.07
67008#715,0.05
69065#2459,0.025
98205#4072,0.015
34558#4035,0.025
56098#210,0.05
94328#4161,0.06
52246#3965,0.025
867#4718,0.035
15074#3100,0.025
15074#4649,0.065
34120#2076,0.045
69769#4845,0.045
86634#1239,0.03
62554#1607,0.025
58605#3803,0.025
72939#20,0.015
48750#129,0.025
14614#1661,0.015
42765#1395,0.015
2397#3887,0.015
29748#3670,0.025
23040#4211,0.02
39534#3807,0.005
69004#4308,0.02
69004#510,0.02
69004#4982,0.025
69004#1376,0.02
69004#1250,0.02
69004#3818,0.02
49669#2591,0.035
22497#2426,0.04
101095#2618,0.04
78162#939,0.03
60970#2463,0.025
17504#4341,0.07
17504#2198,0.07
28166#139,0.025
28166#361,0.025
29885#2448,0.055
29885#4085,0.035
27780#4211,0.02
34024#2930,0.055
95000#4598,0.05
39170#4035,0.035
80860#403,0.01
31603#3362,0.055
97264#4280,0.02
2655#2883,0.515
18807#501,0.02
68702#2175,0.01
22311#4351,0.04
20915#711,0.02
22382#320,0.045
48286#2211,0.05
51520#3818,0.06
51520#1886,0.02
51520#1046,0.02
77773#4659,0.025
77773#4072,0.025
102651#2126,0.06
46791#4774,0.02
50547#1379,0.045
50547#4859,0.03
50547#2409,0.045
69867#3607,0.01
69867#4779,0.025
48093#4703,0.025
6249#1952,0.02
84183#2563,0.04
51797#4035,0.035
3418#1907,0.02
87780#1021,0.03
38291#3438,0.02
43529#4469,0.015
103897#4290,0.035
5555#3249,0.525
71826#4594,0.03
71826#878,0.025
71826#652,0.05
82249#1610,0.02
68290#244,0.045
68290#3867,0.045
35364#129,0.03
80990#1959,0.02
76159#2777,0.55
101712#2127,0.005
16678#1758,0.01
55535#3331,0.02
19496#4115,0.005
77196#3327,0.01
92853#2904,0.035
92853#2275,0.035
92853#501,0.035
10721#421,0.065
12806#3645,0.025
12806#2829,0.025
12806#1318,0.025
93313#530,0.03
28449#3526,0.03
34715#2809,0.025
92826#530,0.015
98814#1243,0.01
57589#2450,0.015
58930#1531,0.015
82760#603,0.02
51824#3771,0.015
102058#4870,0.02
102058#4589,0.055
4641#3692,0.03
20203#318,0.02
20203#4531,0.03
44275#851,0.02
44275#844,0.015
25704#2685,0.005
17196#4547,0.005
15113#4335,0.045
22669#446,0.02
22669#3398,0.015
28512#2409,0.52
92968#1663,0.03
12413#1897,0.02
98142#1025,0.525
10470#1581,0.03
59745#845,0.025
52972#3762,0.025
52972#2501,0.025
97797#3540,0.01
57140#144,0.015
51020#965,0.025
11257#3879,0.05
3670#2124,0.04
84054#2872,0.015
3449#3464,0.015
88540#2889,0.015
88649#4103,0.01
15158#1031,0.01
15158#501,0.01
1641#4288,0.035
40724#2420,0.05
40724#3879,0.055
40724#2522,0.3
40724#1897,0.045
40724#4919,0.3
53607#3859,0.03
102574#2889,0.025
102574#652,0.025
102574#3397,0.035
69799#661,0.015
57000#94,0.02
58166#1356,0.025
74282#145,0.055
5217#3251,0.035
59967#661,0.05
53007#3160,0.57
94325#2533,0.025
34045#144,0.03
64512#814,0.04
54840#2175,0.035
20337#1146,0.02
30294#814,0.025
92224#2175,0.025
55802#1811,0.02
55802#3333,0.02
57671#2642,0.025
102328#4725,0.005
76849#845,0.02
76849#195,0.02
84069#496,0.025
102259#1020,0.02
2739#4466,0.065
39307#4656,0.015
54972#1180,0.005
54972#4893,0.015
32078#3670,0.045
32367#4072,0.05
32367#2459,0.54
63897#4034,0.02
104150#3123,0.04
52596#2843,0.025
36895#3286,0.02
69523#757,0.52
3021#4552,0.015
62848#2147,0.04
28024#3094,0.535
16865#1897,0.03
24067#4216,0.51
71480#3234,0.01
25583#4592,0.015
61731#1581,0.025
17723#939,0.02
17723#3351,0.02
27238#4987,0.07
27238#4052,0.055
5769#2213,0.025
94417#1657,0.035
94417#1250,0.035
63040#844,0.03
16047#983,0.03
44828#2522,0.005
31312#3071,0.025
55902#3080,0.035
55902#2610,0.015
55902#530,0.03
55902#2459,0.035
28319#2648,0.04
81618#4881,0.02
52976#156,0.055
30034#3337,0.025
80292#3838,0.025
80292#2569,0.025
80697#3587,0.025
89519#367,0.025
8910#1245,0.04
62724#4688,0.025
93945#1376,0.03
59718#4780,0.03
10189#2213,0.055
10189#3898,0.055
3812#4982,0.03
61190#251,0.015
54365#2405,0.02
54365#2831,0.01
76347#1500,0.04
76241#4547,0.03
76241#2674,0.015
44137#3917,0.025
40911#264,0.025
40911#2591,0.025
40911#750,0.0
16780#2234,0.005
73141#844,0.06
98777#4169,0.035
67124#4000,0.01
39716#3084,0.025
84933#1020,0.02
84933#2806,0.07
59601#3470,0.02
105753#2309,0.005
89183#4696,0.015
80755#1384,0.025
23223#4387,0.035
29750#3172,0.06
101261#4780,0.02
67657#3464,0.025
22237#2831,0.01
99286#2124,0.545
6628#3968,0.05
19131#3854,0.02
19131#3310,0.02
97258#289,0.025
21557#814,0.045
100118#4103,0.02
85428#1021,0.02
96397#1753,0.045
85741#195,0.04
45882#2171,0.03
45882#294,0.025
2573#4863,0.02
81919#2809,0.01
63424#318,0.025
63424#2731,0.025
63424#2591,0.025
63424#4345,0.025
63011#2904,0.025
63011#1886,0.04
63011#3868,0.025
78690#4459,0.03
66163#1307,0.035
66163#3306,0.015
23975#2667,0.03
79599#3160,0.58
23257#299,0.035
23257#500,0.02
79746#4870,0.045
96169#2459,0.055
64304#4459,0.045
